fold,row_index,date,actual,predicted,prob_up,next_day_return,signal,position_change,transaction_cost,strategy_return,equity_curve,buy_hold_curve,benchmark_return,drawdown
29,691,2024-10-22,0,1,0.9873783547691054,-0.001495564743491773,1,0.0,0.0,-0.001495564743491773,0.895601655747745,1.4651688835522816,-0.001495564743491773,-0.10439834425225503
29,692,2024-10-23,0,1,0.9775062388319798,-0.0014773427748562273,1,0.0,0.0,-0.0014773427748562273,0.8942785451124767,1.4630043268882214,-0.0014773427748562273,-0.10572145488752327
29,693,2024-10-24,0,1,0.988270586866398,-0.008959220549493163,1,0.0,0.0,-0.008959220549493163,0.8862665063941342,1.449896948458767,-0.008959220549493163,-0.11373349360586582
29,694,2024-10-25,1,1,0.9885041327985272,0.0065485676346082045,1,0.0,0.0,0.0065485676346082045,0.892070282553544,1.4593916966889613,0.0065485676346082045,-0.10792971744645596
29,695,2024-10-28,1,1,0.987834235350308,0.0052466588480091225,1,0.0,0.0,0.0052466588480091225,0.8967506709945496,1.4670486270471055,0.0052466588480091225,-0.10324932900545036
29,696,2024-10-29,0,1,0.9897368739715766,-0.005149825253829232,1,0.0,0.0,-0.005149825253829232,0.8921325617426736,1.4594935829789428,-0.005149825253829232,-0.10786743825732636
29,697,2024-10-30,0,1,0.974296549352907,-0.005566773640794054,1,0.0,0.0,-0.005566773640794054,0.8871662617138705,1.4513689125723075,-0.005566773640794054,-0.11283373828612953
29,698,2024-10-31,1,1,0.9784646380847086,0.004090004961616156,1,0.0,0.0,0.004090004961616156,0.8907947761260586,1.4573050186258636,0.004090004961616156,-0.10920522387394138
29,699,2024-11-01,0,1,0.978764164050417,-0.0127137736646451,1,0.0,0.0,-0.0127137736646451,0.8794694129607437,1.4387771724587028,-0.0127137736646451,-0.12053058703925634
30,700,2024-11-04,1,0,0.4800510654292111,0.00908305881860727,0,1.0,0.001,-0.001,0.8785899435477829,1.4518456701430147,0.00908305881860727,-0.12141005645221714
30,701,2024-11-05,1,0,0.274521738613669,0.011181870759630508,0,0.0,0.0,0.0,0.8785899435477829,1.468080020789483,0.011181870759630508,-0.12141005645221714
30,702,2024-11-06,0,1,0.7461919460467585,-0.011628025706147627,1,1.0,0.001,-0.012628025706147628,0.8674950871554986,1.4510091485690613,-0.011628025706147627,-0.1325049128445014
30,703,2024-11-07,0,1,0.6545615756542281,-0.002113709312467793,1,0.0,0.0,-0.002113709312467793,0.865661454711258,1.447942137019255,-0.002113709312467793,-0.134338545288742
30,704,2024-11-08,0,1,0.6566969947214928,-0.00028567088740283353,1,0.0,0.0,-0.00028567088740283353,0.8654141604353002,1.4475285021040647,-0.00028567088740283353,-0.13458583956469983
30,705,2024-11-11,0,0,0.272845647614741,-0.010680930776533315,0,1.0,0.001,-0.001,0.8645487462748649,1.4320675503760323,-0.010680930776533315,-0.1354512537251351
30,706,2024-11-12,0,1,0.6551485293596443,-0.013582562322921432,1,1.0,0.001,-0.014582562322921433,0.851941410301108,1.4126164036224165,-0.013582562322921432,-0.14805858969889196
30,707,2024-11-13,0,1,0.6173362416797242,-0.0011185324376894457,1,0.0,0.0,-0.0011185324376894457,0.8509884861986754,1.4110363463529525,-0.0011185324376894457,-0.1490115138013246
30,708,2024-11-14,0,0,0.4672139123395715,-0.0033527151631265184,0,1.0,0.001,-0.001,0.8501374977124767,1.4063055433988123,-0.0033527151631265184,-0.1498625022875233
30,709,2024-11-18,1,1,0.6547219663865683,0.002758581406631766,1,1.0,0.001,0.001758581406631766,0.8516325337090345,1.4101849517228755,0.002758581406631766,-0.14836746629096553
30,710,2024-11-19,0,1,0.8416921978132674,-0.007168807933116472,1,0.0,0.0,-0.007168807933116472,0.845527343645281,1.4000756066538032,-0.007168807933116472,-0.15447265635471896
30,711,2024-11-21,1,1,0.7495001881154544,0.023869464111237804,1,0.0,0.0,0.023869464111237804,0.8657096282294923,1.4334946610998456,0.023869464111237804,-0.13429037177050773
30,712,2024-11-22,1,1,0.6424676869945283,0.013161295867362366,1,0.0,0.0,0.013161295867362366,0.8771034887818449,1.452361308458865,0.013161295867362366,-0.12289651121815515
30,713,2024-11-25,0,1,0.9635658961383924,-0.0011312238174179257,1,0.0,0.0,-0.0011312238174179257,0.8761112884249945,1.45071836275524,-0.0011312238174179257,-0.12388871157500547
30,714,2024-11-26,1,1,0.9161956630567348,0.003323085437806128,1,0.0,0.0,0.003323085437806128,0.8790226810894571,1.45553922382087,0.003323085437806128,-0.12097731891054286
30,715,2024-11-27,0,1,0.8152893719529394,-0.014861029054492936,1,0.0,0.0,-0.014861029054492936,0.8659594994862284,1.4339084131257138,-0.014861029054492936,-0.1340405005137716
30,716,2024-11-28,1,1,0.6178232276407455,0.009072001940535257,1,0.0,0.0,0.009072001940535257,0.8738154857459924,1.44691683303214,0.009072001940535257,-0.12618451425400756
30,717,2024-11-29,1,1,0.635023617888242,0.006006820004948565,1,0.0,0.0,0.006006820004948565,0.8790643380864053,1.4556082020102943,0.006006820004948565,-0.12093566191359473
30,718,2024-12-02,1,1,0.8754976241691935,0.007460011144599932,1,0.0,0.0,0.007460011144599932,0.8856221678453502,1.466467055419462,0.007460011144599932,-0.1143778321546498
31,719,2024-12-03,1,1,0.7078053981573987,0.00042109681465385407,1,0.0,0.0,0.00042109681465385407,0.8859951005192167,1.467084580025294,0.00042109681465385407,-0.1140048994807833
31,720,2024-12-04,1,1,0.6818843436923069,0.009847825562885104,1,0.0,0.0,0.009847825562885104,0.8947202257187008,1.4815321730553817,0.009847825562885104,-0.1052797742812992
31,721,2024-12-05,0,1,0.9367259039497352,-0.0012384293961259507,1,0.0,0.0,-0.0012384293961259507,0.8936121778898624,1.4796974000609635,-0.0012384293961259507,-0.10638782211013764
31,722,2024-12-06,0,1,0.8691671718835277,-0.0023827399277279726,1,0.0,0.0,-0.0023827399277279726,0.8914829324737003,1.476171665984883,-0.0023827399277279726,-0.10851706752629975
31,723,2024-12-09,0,1,0.7260688081462958,-0.0003635086213900074,1,0.0,0.0,-0.0003635086213900074,0.891158870741924,1.4756350648576457,-0.0003635086213900074,-0.10884112925807599
31,724,2024-12-10,1,1,0.7366379851504118,0.0012901233029631864,1,0.0,0.0,0.0012901233029631864,0.8923085755677105,1.4775388160414882,0.0012901233029631864,-0.10769142443228952
31,725,2024-12-11,0,1,0.6370542116919222,-0.003778196379659149,1,0.0,0.0,-0.003778196379659149,0.8889372585379618,1.4719563842359145,-0.003778196379659149,-0.1110627414620382
31,726,2024-12-12,1,1,0.6893826418488617,0.008945547808588916,1,0.0,0.0,0.008945547808588916,0.8968892892830491,1.4851238404432545,0.008945547808588916,-0.10311071071695088
31,727,2024-12-13,0,1,0.835433856765069,-0.004039468921733236,1,0.0,0.0,-0.004039468921733236,0.8932663328727548,1.4791247288448588,-0.004039468921733236,-0.10673366712724519
31,728,2024-12-16,0,1,0.7196339335517286,-0.013468730047733413,1,0.0,0.0,-0.013468730047733413,0.881235169774563,1.4592027971651205,-0.013468730047733413,-0.11876483022543705
31,729,2024-12-17,0,1,0.8117858454314412,-0.005635699812006956,1,0.0,0.0,-0.005635699812006956,0.8762687928939306,1.450979168235457,-0.005635699812006956,-0.12373120710606944
31,730,2024-12-18,0,1,0.6417332560958897,-0.010213311567061067,1,0.0,0.0,-0.010213311567061067,0.8673191866956124,1.436159865912953,-0.010213311567061067,-0.13268081330438763
31,731,2024-12-19,0,0,0.3635094662840727,-0.01520556915080562,0,1.0,0.001,-0.001,0.8664518675089168,1.414322237760202,-0.01520556915080562,-0.13354813249108322
31,732,2024-12-20,1,1,0.6516756549157555,0.0070354729729729115,1,1.0,0.001,0.0060354729729729115,0.8716813143376488,1.4242726636390386,0.0070354729729729115,-0.12831868566235116
31,733,2024-12-23,0,0,0.2361891115377707,-0.0010861087115143775,0,1.0,0.001,-0.001,0.8708096330233112,1.4227257486914884,-0.0010861087115143775,-0.12919036697668884
31,734,2024-12-24,1,0,0.2221075748950238,0.0009503186263191132,0,0.0,0.0,0.0,0.8708096330233112,1.4240777914706138,0.0009503186263191132,-0.12919036697668884
31,735,2024-12-26,1,0,0.3195456985567939,0.002661079652128029,0,0.0,0.0,0.0,0.8708096330233112,1.4278673759045437,0.002661079652128029,-0.12919036697668884
31,736,2024-12-27,0,0,0.4011337113317582,-0.007075847935867907,0,0.0,0.0,-0.0,0.8708096330233112,1.4177640034800565,-0.007075847935867907,-0.12919036697668884
31,737,2024-12-30,0,0,0.468585173892079,-4.212721278373799e-06,0,0.0,0.0,-0.0,0.8708096330233112,1.4177580308354714,-4.212721278373799e-06,-0.12919036697668884
31,738,2024-12-31,1,1,0.5771087177867464,0.004148887118253564,1,1.0,0.001,0.0031488871182535636,0.8735517142591894,1.4236401488664052,0.004148887118253564,-0.12644828574081057
31,739,2025-01-01,1,1,0.6602477944418591,0.018774033191665485,1,0.0,0.0,0.018774033191665485,0.8899518031373277,1.4503676162742107,0.018774033191665485,-0.11004819686267231
31,740,2025-01-02,0,1,0.7518836421524754,-0.007602755327609123,1,0.0,0.0,-0.007602755327609123,0.8831857173247101,1.4393408261525902,-0.007602755327609123,-0.11681428267528993
32,741,2025-01-03,0,1,0.79433411498776,-0.016192595996625703,1,0.0,0.0,-0.016192595996625703,0.8688846478140809,1.416034161653252,-0.016192595996625703,-0.13111535218591908
32,742,2025-01-06,1,1,0.90517628971553,0.0038892874268343647,1,0.0,0.0,0.0038892874268343647,0.8722639899501936,1.421541525514138,0.0038892874268343647,-0.1277360100498064
32,743,2025-01-07,0,1,0.6286074811048479,-0.0007993610384197103,1,0.0,0.0,-0.0007993610384197103,0.8715667361014109,1.420405200604146,-0.0007993610384197103,-0.1284332638985891
32,744,2025-01-08,0,1,0.5536905742348734,-0.006857594959147506,1,0.0,0.0,-0.006857594959147506,0.8655898844453612,1.4106646370605362,-0.006857594959147506,-0.13441011555463878
32,745,2025-01-09,0,1,0.6446084711254582,-0.004037999702463213,1,0.0,0.0,-0.004037999702463213,0.8620946327495157,1.4049683736758105,-0.004037999702463213,-0.1379053672504843
32,746,2025-01-10,0,1,0.5679776468635528,-0.014747275302477436,1,0.0,0.0,-0.014747275302477436,0.8493810858635704,1.3842489182779394,-0.014747275302477436,-0.15061891413642958
32,747,2025-01-13,1,0,0.4378415711938759,0.003902874499386977,0,1.0,0.001,-0.001,0.8485317047777069,1.3896514680818903,0.003902874499386977,-0.1514682952222931
32,748,2025-01-14,1,1,0.6492498109717662,0.0016028803979861728,1,1.0,0.001,0.0006028803979861727,0.8490432679095873,1.3918789131801115,0.0016028803979861728,-0.15095673209041272
32,749,2025-01-15,1,1,0.7656168124976263,0.004247650725383689,1,0.0,0.0,0.004247650725383689,0.8526497071624056,1.3977911286553273,0.004247650725383689,-0.14735029283759438
32,750,2025-01-16,0,1,0.7933598426764108,-0.004658651792672774,1,0.0,0.0,-0.004658651792672774,0.8486775090756116,1.391279306508035,-0.004658651792672774,-0.15132249092438843
32,751,2025-01-17,1,1,0.7159909845010269,0.006100485537167577,1,0.0,0.0,0.006100485537167577,0.8538548539454467,1.3997667857955478,0.006100485537167577,-0.1461451460545533
32,752,2025-01-20,0,1,0.795109918861448,-0.013711845677293555,1,0.0,0.0,-0.013711845677293555,0.8421469279573387,1.380573399644518,-0.013711845677293555,-0.1578530720426613
32,753,2025-01-21,1,1,0.8689724213984704,0.0056764909144164655,1,0.0,0.0,0.0056764909144164655,0.8469273673424923,1.3884102120042852,0.0056764909144164655,-0.1530726326575077
32,754,2025-01-22,1,1,0.9030000829766966,0.0021593282262408753,1,0.0,0.0,0.0021593282262408753,0.8487561615123708,1.391408245364667,0.0021593282262408753,-0.15124383848762923
32,755,2025-01-23,0,1,0.8641282365975023,-0.004876047658393667,1,0.0,0.0,-0.004876047658393667,0.8446175860184811,1.384623672447987,-0.004876047658393667,-0.15538241398151886
32,756,2025-01-24,0,1,0.8398727403790786,-0.011391241935562957,1,0.0,0.0,-0.011391241935562957,0.8349963427531134,1.3688510892054244,-0.011391241935562957,-0.1650036572468866
32,757,2025-01-27,1,1,0.8906846521014122,0.005611229817278129,1,0.0,0.0,0.005611229817278129,0.8396816991288879,1.3765320272525876,0.005611229817278129,-0.1603183008711121
32,758,2025-01-28,1,1,0.8812092813620638,0.008966649288351114,1,0.0,0.0,0.008966649288351114,0.8472108304388234,1.3888749071751445,0.008966649288351114,-0.1527891695611766
32,759,2025-01-29,1,1,0.9271140741892197,0.003730087599762788,1,0.0,0.0,0.003730087599762788,0.850371001051828,1.3940555322440202,0.003730087599762788,-0.14962899894817205
32,760,2025-01-30,1,1,0.9173221062511928,0.011135740150325812,1,0.0,0.0,0.011135740150325812,0.8598405115509136,1.4095793724062138,0.011135740150325812,-0.14015948844908643
32,761,2025-01-31,0,1,0.8064224733955936,-0.0011166221250199504,1,0.0,0.0,-0.0011166221250199504,0.8588803946117274,1.4080054048920132,-0.0011166221250199504,-0.14111960538827262
32,762,2025-02-01,0,1,0.6110018146207169,-0.005157091976693451,1,0.0,0.0,-0.005157091976693451,0.8544510694197359,1.4007441915153036,-0.005157091976693451,-0.14554893058026408
33,763,2025-02-03,1,0,0.0373949968791207,0.016189306820631133,0,1.0,0.001,-0.001,0.8535966183503162,1.4234212690089618,0.016189306820631133,-0.1464033816496838
33,764,2025-02-04,0,0,0.0420816912939381,-0.001809207062143936,0,0.0,0.0,-0.0,0.8535966183503162,1.420846005196665,-0.001809207062143936,-0.1464033816496838
33,765,2025-02-05,0,0,0.0761334045189038,-0.003922602634608197,0,0.0,0.0,-0.0,0.8535966183503162,1.415272590913308,-0.003922602634608197,-0.1464033816496838
33,766,2025-02-06,0,0,0.1374707061836493,-0.0018387386257991967,0,0.0,0.0,-0.0,0.8535966183503162,1.4126702745343607,-0.0018387386257991967,-0.1464033816496838
33,767,2025-02-07,0,0,0.029037058953661,-0.007570033692307909,0,0.0,0.0,-0.0,0.8535966183503162,1.4019763129600138,-0.007570033692307909,-0.1464033816496838
33,768,2025-02-10,0,0,0.2174228220252321,-0.013249684936046169,0,0.0,0.0,-0.0,0.8535966183503162,1.383400568525494,-0.013249684936046169,-0.1464033816496838
33,769,2025-02-11,0,1,0.6642435515595794,-0.0011507892904301098,1,1.0,0.001,-0.00215078929043011,0.851760711885221,1.38180856596686,-0.0011507892904301098,-0.14823928811477904
33,770,2025-02-12,0,1,0.5299467752690972,-0.0006009745771905495,1,0.0,0.0,-0.0006009745771905495,0.8512488253515282,1.3809781341481697,-0.0006009745771905495,-0.14875117464847176
33,771,2025-02-13,0,0,0.336892513695367,-0.004435266153706374,0,1.0,0.001,-0.001,0.8503975765261768,1.3748531285707737,-0.004435266153706374,-0.14960242347382324
33,772,2025-02-14,1,1,0.5888664507592846,0.0013192755977626813,1,1.0,0.001,0.0003192755977626813,0.8506690877207582,1.3766669387538049,0.0013192755977626813,-0.14933091227924178
33,773,2025-02-17,0,1,0.5311062391585673,-0.0006184463402948426,1,0.0,0.0,-0.0006184463402948426,0.8501429945366553,1.3758155441237276,-0.0006184463402948426,-0.14985700546334468
33,774,2025-02-18,0,0,0.4958794930753543,-0.0005404326900405598,0,1.0,0.001,-0.001,0.8492928515421186,1.3750720084282173,-0.0005404326900405598,-0.15070714845788136
33,775,2025-02-19,0,1,0.6712460434868971,-0.0008612081186238907,1,1.0,0.001,-0.0018612081186238907,0.8477121407917392,1.3738877852508664,-0.0008612081186238907,-0.15228785920826082
33,776,2025-02-20,0,0,0.4280883321146233,-0.005117148798882476,0,1.0,0.001,-0.001,0.8468644286509475,1.3668573970207707,-0.005117148798882476,-0.15313557134905253
33,777,2025-02-21,0,0,0.3610580388160581,-0.010640105330068539,0,0.0,0.0,-0.0,0.8468644286509475,1.3523138903452865,-0.010640105330068539,-0.15313557134905253
33,778,2025-02-24,0,1,0.6389238530757844,-0.00025711604818956513,1,1.0,0.001,-0.0012571160481895651,0.8457998217870495,1.351966188741889,-0.00025711604818956513,-0.1542001782129505
33,779,2025-02-25,0,0,0.3726071075762069,-0.00011087678764998277,0,1.0,0.001,-0.001,0.8449540219652625,1.35181628707387,-0.00011087678764998277,-0.15504597803473752
33,780,2025-02-27,0,0,0.3148641289477737,-0.018644959666695105,0,0.0,0.0,-0.0,0.8449540219652625,1.326611726924596,-0.018644959666695105,-0.15504597803473752
33,781,2025-02-28,0,0,0.4593321481644375,-0.00024400049223838316,0,0.0,0.0,-0.0,0.8449540219652625,1.3262880330102171,-0.00024400049223838316,-0.15504597803473752
34,782,2025-03-03,0,0,0.2268432862528275,-0.0016569416451024388,0,0.0,0.0,-0.0,0.8449540219652625,1.3240904511349214,-0.0016569416451024388,-0.15504597803473752
34,783,2025-03-04,1,0,0.380156597243026,0.011531695069225467,0,0.0,0.0,0.0,0.8449540219652625,1.3393594584614825,0.011531695069225467,-0.15504597803473752
34,784,2025-03-05,1,0,0.4350283119799485,0.009284847776867,0,0.0,0.0,0.0,0.8449540219652625,1.3517952071518045,0.009284847776867,-0.15504597803473752
34,785,2025-03-06,1,0,0.2749118366126387,0.00034601398645017767,0,0.0,0.0,0.0,0.8449540219652625,1.3522629472002954,0.00034601398645017767,-0.15504597803473752
34,786,2025-03-07,0,0,0.2657124466019058,-0.004088203913091726,0,0.0,0.0,-0.0,0.8449540219652625,1.3467346205280222,-0.004088203913091726,-0.15504597803473752
34,787,2025-03-10,1,0,0.3824932449883308,0.0016740474556060647,0,0.0,0.0,0.0,0.8449540219652625,1.3489891181928937,0.0016740474556060647,-0.15504597803473752
34,788,2025-03-11,0,0,0.242873472306034,-0.0012179087892316698,0,0.0,0.0,-0.0,0.8449540219652625,1.3473461724892686,-0.0012179087892316698,-0.15504597803473752
34,789,2025-03-12,0,0,0.4468730723792234,-0.003262089461738671,0,0.0,0.0,-0.0,0.8449540219652625,1.3429510087386773,-0.003262089461738671,-0.15504597803473752
34,790,2025-03-13,1,0,0.3777977256251772,0.004980568336268254,0,0.0,0.0,0.0,0.8449540219652625,1.3496396680099607,0.004980568336268254,-0.15504597803473752
34,791,2025-03-17,1,0,0.4836975008388069,0.01446329899483545,0,0.0,0.0,0.0,0.8449540219652625,1.3691599100636793,0.01446329899483545,-0.15504597803473752
34,792,2025-03-18,1,0,0.1656470345245981,0.0032100316461272094,0,0.0,0.0,0.0,0.8449540219652625,1.3735549567035925,0.0032100316461272094,-0.15504597803473752
34,793,2025-03-19,1,0,0.1440461261075643,0.012356195589090069,0,0.0,0.0,0.0,0.8449540219652625,1.3905268704009863,0.012356195589090069,-0.15504597803473752
34,794,2025-03-20,1,0,0.0699102144595431,0.0068885519512889015,0,0.0,0.0,0.0,0.8449540219652625,1.4001055869874066,0.0068885519512889015,-0.15504597803473752
34,795,2025-03-21,1,0,0.0223661419719113,0.013188177230298859,0,0.0,0.0,0.0,0.8449540219652625,1.4185704276097282,0.013188177230298859,-0.15504597803473752
34,796,2025-03-24,1,0,0.1032652805789814,0.00043539728764163677,0,0.0,0.0,0.0,0.8449540219652625,1.4191880693262382,0.00043539728764163677,-0.15504597803473752
34,797,2025-03-25,0,0,0.052864475351448,-0.007681079328545448,0,0.0,0.0,-0.0,0.8449540219652625,1.4082871731836182,-0.007681079328545448,-0.15504597803473752
34,798,2025-03-26,1,0,0.0767524527288784,0.004474827877002596,0,0.0,0.0,0.0,0.8449540219652625,1.4145890158850054,0.004474827877002596,-0.15504597803473752
34,799,2025-03-27,0,0,0.0244895974863789,-0.0030773044101545244,0,0.0,0.0,-0.0,0.8449540219652625,1.4102358948678664,-0.0030773044101545244,-0.15504597803473752
34,800,2025-03-28,0,0,0.0578521091825603,-0.015036571865236992,0,0.0,0.0,-0.0,0.8449540219652625,1.389030781487749,-0.015036571865236992,-0.15504597803473752
34,801,2025-04-01,1,0,0.1089030882290342,0.0071938424586863725,0,0.0,0.0,0.0,0.8449540219652625,1.399023250100038,0.0071938424586863725,-0.15504597803473752
34,802,2025-04-02,0,0,0.0232659967638748,-0.0035251486188494496,0,0.0,0.0,-0.0,0.8449540219652625,1.3940914852222095,-0.0035251486188494496,-0.15504597803473752
35,803,2025-04-03,0,0,0.3768088296043287,-0.014866619775066536,0,0.0,0.0,-0.0,0.8449540219652625,1.373366057179753,-0.014866619775066536,-0.15504597803473752
35,804,2025-04-04,0,1,0.6908275239786995,-0.03243254628305536,1,1.0,0.001,-0.033432546283055364,0.816705057518855,1.3288242989666934,-0.03243254628305536,-0.18329494248114497
35,805,2025-04-07,1,1,0.999880614358996,0.016887318902814252,1,0.0,0.0,0.016887318902814252,0.8304970162747172,1.3512645786691526,0.016887318902814252,-0.16950298372528283
35,806,2025-04-08,0,1,0.8467382143259828,-0.006065856008070525,1,0.0,0.0,-0.006065856008070525,0.8254593409588625,1.3430680023061394,-0.006065856008070525,-0.17454065904113747
35,807,2025-04-09,1,1,0.9634303305132358,0.019170387409190415,1,0.0,0.0,0.019170387409190415,0.841283716315579,1.3688151362272356,0.019170387409190415,-0.15871628368442103
35,808,2025-04-11,1,1,0.7699826714872244,0.02190239778210845,1,0.0,0.0,0.02190239778210845,0.8597098469179333,1.3987954698310554,0.02190239778210845,-0.14029015308206672
35,809,2025-04-15,1,0,0.1415940049765242,0.004657316201027051,0,1.0,0.001,-0.001,0.8588501370710153,1.4053101026346229,0.004657316201027051,-0.14114986292898468
35,810,2025-04-16,1,0,0.2935184631081775,0.017683476937954135,0,0.0,0.0,0.0,0.8588501370710153,1.430160871425236,0.017683476937954135,-0.14114986292898468
35,811,2025-04-17,1,0,0.2857422973686175,0.011483498464016417,0,0.0,0.0,0.0,0.8588501370710153,1.4465841215955442,0.011483498464016417,-0.14114986292898468
35,812,2025-04-21,1,0,0.1378772535760104,0.0017284255654137493,0,0.0,0.0,0.0,0.8588501370710153,1.4490844345738314,0.0017284255654137493,-0.14114986292898468
35,813,2025-04-22,1,0,0.079761346589928,0.006690840652122221,0,0.0,0.0,0.0,0.8588501370710153,1.4587800276170355,0.006690840652122221,-0.14114986292898468
35,814,2025-04-23,0,0,0.0743887474750339,-0.0033807460922566923,0,0.0,0.0,-0.0,0.8588501370710153,1.453848262739207,-0.0033807460922566923,-0.14114986292898468
35,815,2025-04-24,0,0,0.1590464467578161,-0.00855166336268387,0,0.0,0.0,-0.0,0.8588501370710153,1.4414154418158387,-0.00855166336268387,-0.14114986292898468
35,816,2025-04-25,1,0,0.4166131498816203,0.012028211882747275,0,0.0,0.0,0.0,0.8588501370710153,1.4587530921610634,0.012028211882747275,-0.14114986292898468
35,817,2025-04-28,1,0,0.2698316176689436,0.0003061930965739812,0,0.0,0.0,0.0,0.8588501370710153,1.459199752287489,0.0003061930965739812,-0.14114986292898468
35,818,2025-04-29,0,0,0.1528272956543758,-7.191007773188485e-05,0,0.0,0.0,-0.0,0.8588501370710153,1.4590948211198758,-7.191007773188485e-05,-0.14114986292898468
35,819,2025-04-30,1,0,0.3114063954467902,0.0005136803511647248,0,0.0,0.0,0.0,0.8588501370710153,1.4598443294599712,0.0005136803511647248,-0.14114986292898468
35,820,2025-05-02,1,0,0.275950461999032,0.004700890697612925,0,0.0,0.0,0.0,0.8588501370710153,1.4667068980882927,0.004700890697612925,-0.14114986292898468
36,821,2025-05-05,0,0,0.2598658328186781,-0.0033338898599493128,0,0.0,0.0,-0.0,0.8588501370710153,1.4618170588332384,-0.0033338898599493128,-0.14114986292898468
36,822,2025-05-06,1,0,0.3056370608734096,0.0014274549954715887,0,0.0,0.0,0.0,0.8588501370710153,1.4639037368963355,0.0014274549954715887,-0.14114986292898468
36,823,2025-05-07,0,1,0.5323263128000643,-0.005758880297096702,1,1.0,0.001,-0.006758880297096702,0.8530452718014072,1.4554732905090768,-0.005758880297096702,-0.1469547281985928
36,824,2025-05-08,0,0,0.2723631283734552,-0.0109501096942064,0,1.0,0.001,-0.001,0.8521922265296058,1.4395356983210148,-0.0109501096942064,-0.1478077734703942
36,825,2025-05-09,1,0,0.0504801246628371,0.038183073090219954,0,0.0,0.0,0.0,0.8521922265296058,1.494501595105987,0.038183073090219954,-0.1478077734703942
36,826,2025-05-12,0,0,0.2645734749064716,-0.01389583907654357,0,0.0,0.0,-0.0,0.8521922265296058,1.4737342414407566,-0.01389583907654357,-0.1478077734703942
36,827,2025-05-13,1,1,0.6758675517211193,0.0036027960647213586,1,1.0,0.001,0.0026027960647213586,0.8544103091032033,1.4790438053662645,0.0036027960647213586,-0.14558969089679674
36,828,2025-05-14,1,0,0.2634931121645597,0.01602143814146184,0,1.0,0.001,-0.001,0.8535558987941001,1.5027402142024524,0.01602143814146184,-0.1464441012058999
36,829,2025-05-15,0,1,0.7393651949377801,-0.0016877607536591732,1,1.0,0.001,-0.0026877607536591732,0.851261744748267,1.5002039482459761,-0.0016877607536591732,-0.148738255251733
36,830,2025-05-16,0,0,0.256010122603634,-0.0029717088137536374,0,1.0,0.001,-0.001,0.8504104830035187,1.4957457789505455,-0.0029717088137536374,-0.14958951699648126
36,831,2025-05-19,0,0,0.4186347640301153,-0.010484831354666824,0,0.0,0.0,-0.0,0.8504104830035187,1.4800631367087942,-0.010484831354666824,-0.14958951699648126
36,832,2025-05-20,1,0,0.222659355718289,0.00524831270888626,0,0.0,0.0,0.0,0.8504104830035187,1.487830970879137,0.00524831270888626,-0.14958951699648126
36,833,2025-05-21,0,0,0.1804743201528848,-0.008211272774042211,0,0.0,0.0,-0.0,0.8504104830035187,1.4756139849355805,-0.008211272774042211,-0.14958951699648126
36,834,2025-05-22,1,0,0.2360061023578672,0.009892488718005854,0,0.0,0.0,0.0,0.8504104830035187,1.4902114796336874,0.009892488718005854,-0.14958951699648126
36,835,2025-05-23,1,0,0.3370776116548575,0.005954979456279652,0,0.0,0.0,0.0,0.8504104830035187,1.4990856583804182,0.005954979456279652,-0.14958951699648126
36,836,2025-05-26,0,0,0.2377747487667698,-0.0069977248703164685,0,0.0,0.0,-0.0,0.8504104830035187,1.4885954693860348,-0.0069977248703164685,-0.14958951699648126
36,837,2025-05-27,0,0,0.3341636142649805,-0.0029706520659956714,0,0.0,0.0,-0.0,0.8504104830035187,1.4841733701794715,-0.0029706520659956714,-0.14958951699648126
36,838,2025-05-28,1,0,0.0618118967406991,0.003278479228775888,0,0.0,0.0,0.0,0.8504104830035187,1.4890392017455072,0.003278479228775888,-0.14958951699648126
36,839,2025-05-29,0,0,0.0963572280480063,-0.00333823496911434,0,0.0,0.0,-0.0,0.8504104830035187,1.4840684390118581,-0.00333823496911434,-0.14958951699648126
36,840,2025-05-30,0,0,0.0208828835614276,-0.0013777230725331435,0,0.0,0.0,-0.0,0.8504104830035187,1.4820238036822133,-0.0013777230725331435,-0.14958951699648126
36,841,2025-06-02,0,0,0.3602471924491252,-0.007043833380258491,0,0.0,0.0,-0.0,0.8504104830035187,1.4715846749434989,-0.007043833380258491,-0.14958951699648126
37,842,2025-06-03,1,0,0.3158293765584548,0.003165904807986175,0,0.0,0.0,0.0,0.8504104830035187,1.4762435719412612,0.003165904807986175,-0.14958951699648126
37,843,2025-06-04,1,0,0.1108904605574753,0.005308696762106768,0,0.0,0.0,0.0,0.8504104830035187,1.4840805014117067,0.005308696762106768,-0.14958951699648126
37,844,2025-06-05,1,0,0.16972468269626,0.01018752395450262,0,0.0,0.0,0.0,0.8504104830035187,1.4991996070702487,0.01018752395450262,-0.14958951699648126
37,845,2025-06-06,1,0,0.2758235405384298,0.004005448710087123,0,0.0,0.0,0.0,0.8504104830035187,1.5052045742025513,0.004005448710087123,-0.14958951699648126
37,846,2025-06-09,1,0,0.1994005112993088,4.18584595869298e-05,0,0.0,0.0,0.0,0.8504104830035187,1.5052675797473907,4.18584595869298e-05,-0.14958951699648126
37,847,2025-06-10,1,0,0.1480484494080825,0.0014798446727146697,0,0.0,0.0,0.0,0.8504104830035187,1.5074951419562899,0.0014798446727146697,-0.14958951699648126
